Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,geo_norm,lat,lon
628404,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2015-2017,1/1/15,40.5,,Bensonhurst - Bay Ridge,40.61043431558444,-74.01300880859202
130371,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,1/1/05,83.3,,Coney Island - Sheepshead Bay,40.59062201456376,-73.95338364763971
130392,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,410,Rockaways,2005-2007,1/1/05,101.1,,Rockaways,,
827534,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,410,Rockaways,2017-2019,1/1/17,44.0,,Rockaways,,
816997,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,409,Southeast Queens,2010,1/1/10,68.082869,,Southeast Queens,40.70134286190714,-73.73756793613347
817133,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,3,Manhattan,2010,1/1/10,5.273241,,Manhattan,40.7781835,-73.96870932895959
817213,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,410,Rockaways,2010,1/1/10,0.354123,,Rockaways,,
816890,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,106,High Bridge - Morrisania,2010,1/1/10,77.131192,,High Bridge - Morrisania,,
816876,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,206,Borough Park,2010,1/1/10,61.213269,,Borough Park,40.63134351071456,-73.98387341796493
817163,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206,Borough Park,2010,1/1/10,1.370284,,Borough Park,40.63134351071456,-73.98387341796493
817164,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206,Borough Park,2019,1/1/19,2.004287,,Borough Park,40.63134351071456,-73.98387341796493
817171,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,210,Coney Island - Sheepshead Bay,2010,1/1/10,0.738829,,Coney Island - Sheepshead Bay,40.59062201456376,-73.95338364763971
817172,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,210,Coney Island - Sheepshead Bay,2019,1/1/19,1.066423,,Coney Island - Sheepshead Bay,40.59062201456376,-73.95338364763971
817212,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,409,Southeast Queens,2019,1/1/19,1.878697,,Southeast Queens,40.70134286190714,-73.73756793613347
817211,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,409,Southeast Queens,2010,1/1/10,1.637079,,Southeast Queens,40.70134286190714,-73.73756793613347
154485,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,402,Woodside and Sunnyside (CD2),2005,1/1/05,5.029655,,Woodside and Sunnyside,40.738429,-73.91667131988396
817059,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,301,Greenpoint and Williamsburg (CD1),2010,1/1/10,57.870667,,Greenpoint and Williamsburg,40.7205685,-73.94548638310589
817060,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,301,Greenpoint and Williamsburg (CD1),2019,1/1/19,71.73814,,Greenpoint and Williamsburg,40.7205685,-73.94548638310589
823155,365,Fine particles (PM 2.5),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2022,6/1/22,7.163027195,,Mott Haven and Melrose,40.809385000000006,-73.91780180374266
170366,365,Fine particles (PM 2.5),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2012,12/1/11,9.92,,Fort Greene and Brooklyn Heights,40.693448,-73.98141745563242
170341,365,Fine particles (PM 2.5),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2012,12/1/11,11.3,,Financial District,40.714581,-74.0089785839734
334001,365,Fine particles (PM 2.5),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2015,6/1/15,8.75,,Coney Island - Sheepshead Bay,40.59062201456376,-73.95338364763971
178467,365,Fine particles (PM 2.5),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2010,12/1/09,10.87,,Union Square - Lower East Side,,
649742,365,Fine particles (PM 2.5),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2019,6/1/19,10.09,,Union Square - Lower East Side,,
874465,365,Fine particles (PM 2.5),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2023,1/1/23,7.335354624,,Lower Manhattan,,
179515,365,Fine particles (PM 2.5),Mean,ppb,Borough,3,Manhattan,Winter 2012-13,12/1/12,12.83,,Manhattan,40.7781835,-73.96870932895959
177322,365,Fine particles (PM 2.5),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2012-13,12/1/12,9.88,,Bensonhurst - Bay Ridge,40.61043431558444,-74.01300880859202
170180,365,Fine particles (PM 2.5),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2009,12/1/08,12.1,,Fordham and University Heights,40.8547935,-73.90890860988844
170298,365,Fine particles (PM 2.5),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2011,12/1/10,11.71,,Fordham and University Heights,40.8547935,-73.90890860988844
823519,365,Fine particles (PM 2.5),Mean,ppb,CD,316,Brownsville (CD16),Summer 2022,6/1/22,6.378015604,,Brownsville,40.6713105,-73.91237031965719
799816,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,102,Northeast Bronx,2014,1/1/14,1.540727456,,Northeast Bronx,40.88280613450043,-73.8387668310174
315639,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,102,Northeast Bronx,2011,1/1/11,2.0,,Northeast Bronx,40.88280613450043,-73.8387668310174
151631,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,202,Downtown - Heights - Slope,2005,1/1/05,90.11112,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
151738,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,302,Central Harlem - Morningside Heights,2005,1/1/05,2.567942,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
151727,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,202,Downtown - Heights - Slope,2005,1/1/05,5.725227,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
151720,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,102,Northeast Bronx,2005,1/1/05,3.63275,,Northeast Bronx,40.88280613450043,-73.8387668310174
216304,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2011,6/1/11,21.01,,Midtown,40.750847500000006,-73.98758502076385
412110,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2016,6/1/16,33.74,,Brownsville,40.6713105,-73.91237031965719
671101,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2020,6/1/20,30.21,,Ridgewood and Maspeth,40.708352,-73.88973290044046
213593,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2014,12/1/13,22.74,,Fordham and University Heights,40.8547935,-73.90890860988844
629014,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2015-2017,1/1/15,6.6,,Northeast Bronx,40.88280613450043,-73.8387668310174
629046,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2015-2017,1/1/15,2.5,,Fresh Meadows,,
518955,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2012-2014,1/2/12,116.4198649,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
628493,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2015-2017,1/1/15,24.1,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
151583,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2009-2011,1/1/09,6.6,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
518745,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,102,Northeast Bronx,2012-2014,1/2/12,47.87341656,,Northeast Bronx,40.88280613450043,-73.8387668310174
816854,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,306,Chelsea - Clinton,2010,1/1/10,107.215292,,Chelsea - Clinton,,
816898,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,102,Northeast Bronx,2010,1/1/10,43.02465,,Northeast Bronx,40.88280613450043,-73.8387668310174
817177,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,302,Central Harlem - Morningside Heights,2010,1/1/10,2.284612,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
817205,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,406,Fresh Meadows,2010,1/1/10,4.131222,,Fresh Meadows,,
817206,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,406,Fresh Meadows,2019,1/1/19,5.392645,,Fresh Meadows,,
154446,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,105,Midtown (CD5),2005,1/1/05,10.903427,,Midtown,40.750847500000006,-73.98758502076385
817044,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,205,Fordham and University Heights (CD5),2019,1/1/19,87.910318,,Fordham and University Heights,40.8547935,-73.90890860988844
170345,365,Fine particles (PM 2.5),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2012,12/1/11,14.24,,Midtown,40.750847500000006,-73.98758502076385
823486,365,Fine particles (PM 2.5),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2022,6/1/22,6.343255361,,East New York and Starrett City,40.6675765,-73.87901291715542
816815,643,Annual vehicle miles traveled,Million miles,per square mile,Citywide,1,New York City,2019,1/1/19,59.604506,,New York City,,
816816,643,Annual vehicle miles traveled,Million miles,per square mile,Citywide,1,New York City,2010,1/1/10,56.995995,,New York City,,
817010,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Citywide,1,New York City,2019,1/1/19,54.851447,,New York City,,
817009,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Citywide,1,New York City,2010,1/1/10,53.380219,,New York City,,
817223,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Citywide,1,New York City,2010,1/1/10,2.408383,,New York City,,
817224,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Citywide,1,New York City,2019,1/1/19,3.162005,,New York City,,
151641,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,301,Washington Heights,2005,1/1/05,88.620354,,Washington Heights,,
151747,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,401,Long Island City - Astoria,2005,1/1/05,2.866232,,Long Island City - Astoria,40.75709072833271,-73.93082026087589
151737,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,301,Washington Heights,2005,1/1/05,3.466213,,Washington Heights,,
412092,386,Ozone (O3),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2016,6/1/16,34.0,,Throgs Neck and Co - op City,40.8444535,-73.82667309995365
670891,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2020,6/1/20,28.66,,Washington Heights and Inwood,40.8541475,-73.93267843212104
629041,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401,Long Island City - Astoria,2015-2017,1/1/15,2.3,,Long Island City - Astoria,40.75709072833271,-73.93082026087589
629031,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301,Washington Heights,2015-2017,1/1/15,3.6,,Washington Heights,,
518648,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,1/2/12,5.8,,Kingsbridge - Riverdale,40.88847240920253,-73.89952074509553
518936,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,1/2/12,27.13185936,,Kingsbridge - Riverdale,40.88847240920253,-73.89952074509553
151593,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301,Washington Heights,2009-2011,1/1/09,5.8,,Washington Heights,,
518744,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,1/2/12,69.36355194,,Kingsbridge - Riverdale,40.88847240920253,-73.89952074509553
816961,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,301,Washington Heights,2010,1/1/10,107.836565,,Washington Heights,,
817195,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,401,Long Island City - Astoria,2010,1/1/10,2.916476,,Long Island City - Astoria,40.75709072833271,-73.93082026087589
817196,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,401,Long Island City - Astoria,2019,1/1/19,4.165643,,Long Island City - Astoria,40.75709072833271,-73.93082026087589
817215,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,501,Port Richmond,2010,1/1/10,1.129696,,Port Richmond,,
817216,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,501,Port Richmond,2019,1/1/19,1.435571,,Port Richmond,,
817140,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,101,Kingsbridge - Riverdale,2019,1/1/19,4.961,,Kingsbridge - Riverdale,40.88847240920253,-73.89952074509553
817139,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,101,Kingsbridge - Riverdale,2010,1/1/10,4.764311,,Kingsbridge - Riverdale,40.88847240920253,-73.89952074509553
817175,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,301,Washington Heights,2010,1/1/10,5.336711,,Washington Heights,,
816863,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,301,Washington Heights,2019,1/1/19,143.146246,,Washington Heights,,
154463,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,210,Throgs Neck and Co-op City (CD10),2005,1/1/05,4.939819,,Throgs Neck and Co - op City,40.8444535,-73.82667309995365
823501,365,Fine particles (PM 2.5),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2022,6/1/22,6.201439409,,Bay Ridge and Dyker Heights,40.62292600000001,-74.02175231012856
170352,365,Fine particles (PM 2.5),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2012,12/1/11,9.88,,Washington Heights and Inwood,40.8541475,-73.93267843212104
170364,365,Fine particles (PM 2.5),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2012,12/1/11,9.03,,Williamsbridge and Baychester,40.884223000000006,-73.8512223691152
823196,365,Fine particles (PM 2.5),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2022,6/1/22,7.118712172,,Central Harlem,40.815954000000005,-73.94193220571492
823202,365,Fine particles (PM 2.5),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2022,6/1/22,7.106722049,,Upper East Side,40.772055,-73.95644389970383
823182,365,Fine particles (PM 2.5),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2022,6/1/22,6.92260039,,Throgs Neck and Co - op City,40.8444535,-73.82667309995365
823471,365,Fine particles (PM 2.5),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2022,6/1/22,7.104302709,,Williamsbridge and Baychester,40.884223000000006,-73.8512223691152
334007,365,Fine particles (PM 2.5),Mean,ppb,UHF42,301,Washington Heights,Summer 2015,6/1/15,9.91,,Washington Heights,,
874490,365,Fine particles (PM 2.5),Mean,ppb,UHF42,301,Washington Heights,Winter 2022-23,12/1/22,6.701271742,,Washington Heights,,
178441,365,Fine particles (PM 2.5),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2010,12/1/09,10.09,,Kingsbridge - Riverdale,40.88847240920253,-73.89952074509553
177307,365,Fine particles (PM 2.5),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2012-13,12/1/12,11.33,,Kingsbridge - Riverdale,40.88847240920253,-73.89952074509553
669837,365,Fine particles (PM 2.5),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2019-20,12/1/19,6.37,,Kingsbridge - Riverdale,40.88847240920253,-73.89952074509553
333974,365,Fine particles (PM 2.5),Mean,ppb,UHF42,201,Greenpoint,Summer 2015,6/1/15,11.0,,Greenpoint,40.71878327471639,-73.94519202120722
649927,365,Fine particles (PM 2.5),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Annual Average 2019,1/1/19,7.17,,Washington Heights and Inwood,40.8541475,-73.93267843212104
823201,365,Fine particles (PM 2.5),Mean,ppb,CD,108,Upper East Side (CD8),Annual Average 2022,1/1/22,6.376792447,,Upper East Side,40.772055,-73.95644389970383
649718,365,Fine particles (PM 2.5),Mean,ppb,UHF42,301,Washington Heights,Summer 2019,6/1/19,8.17,,Washington Heights,,
874492,365,Fine particles (PM 2.5),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2023,1/1/23,6.983812181,,Washington Heights,,
827533,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,501,Port Richmond,2017-2019,1/1/17,38.0,,Port Richmond,,
827571,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2017-2019,1/1/17,50.0,,Kingsbridge - Riverdale,40.88847240920253,-73.89952074509553
130362,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,1/1/05,64.0,,Greenpoint,40.71878327471639,-73.94519202120722
827564,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2017-2019,1/1/17,33.0,,Greenpoint,40.71878327471639,-73.94519202120722
518786,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1,New York City,2012-2014,1/2/12,40.6,,New York City,,
628431,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1,New York City,2015-2017,1/1/15,37.7,,New York City,,
131597,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1,New York City,2009-2011,1/1/09,48.2,,New York City,,
130781,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1,New York City,2005-2007,1/1/05,64.7,,New York City,,
827529,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1,New York City,2017-2019,1/1/17,33.0,,New York City,,
130373,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,301,Washington Heights,2005-2007,1/1/05,60.5,,Washington Heights,,
222443,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2009,6/1/09,25.56,,Greenpoint,40.71878327471639,-73.94519202120722
216349,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2014,6/1/14,29.67,,Washington Heights and Inwood,40.8541475,-73.93267843212104
878163,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2023,6/1/23,31.22267347,,Upper East Side,40.772055,-73.95644389970383
216421,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2014,6/1/14,31.44,,Williamsbridge and Baychester,40.884223000000006,-73.8512223691152
212297,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2013-14,12/1/13,29.9,,Greenpoint,40.71878327471639,-73.94519202120722
549782,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2017,1/1/17,21.19,,Greenpoint,40.71878327471639,-73.94519202120722
740895,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2021,1/1/21,14.77021939,,Kingsbridge - Riverdale,40.88847240920253,-73.89952074509553
742413,365,Fine particles (PM 2.5),Mean,ppb,CD,107,Upper West Side (CD7),Annual Average 2021,1/1/21,6.794751323,,Upper West Side,40.78891752489024,-73.97505990095844
334203,365,Fine particles (PM 2.5),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2014-15,12/1/14,10.56,,Upper West Side,40.78891752489024,-73.97505990095844
177828,365,Fine particles (PM 2.5),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2010,6/1/10,13.92,,Williamsburg - Bushwick,40.699188862272806,-73.93189987480699
410787,365,Fine particles (PM 2.5),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2016,6/1/16,8.99,,Williamsburg - Bushwick,40.699188862272806,-73.93189987480699
179662,365,Fine particles (PM 2.5),Mean,ppb,Borough,5,Staten Island,Annual Average 2012,12/1/11,8.35,,Staten Island,40.568369,-74.09966394289293
178546,365,Fine particles (PM 2.5),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2012,12/1/11,10.46,,Upper West Side,40.78891752489024,-73.97505990095844
605693,365,Fine particles (PM 2.5),Mean,ppb,UHF42,204,East New York,Annual Average 2018,1/1/18,7.06,,East New York,40.66756843129575,-73.87902610438496
605660,365,Fine particles (PM 2.5),Mean,ppb,Borough,5,Staten Island,Annual Average 2018,1/1/18,6.4,,Staten Island,40.568369,-74.09966394289293
817023,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,107,Upper West Side (CD7),2010,1/1/10,116.050215,,Upper West Side,40.78891752489024,-73.97505990095844
817024,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,107,Upper West Side (CD7),2019,1/1/19,128.735304,,Upper West Side,40.78891752489024,-73.97505990095844
817121,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,414,Rockaway and Broad Channel (CD14),2010,1/1/10,16.433975,,Rockaway and Broad Channel,40.590225,-73.79470850859974
817122,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,414,Rockaway and Broad Channel (CD14),2019,1/1/19,14.214025,,Rockaway and Broad Channel,40.590225,-73.79470850859974
817086,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,314,Flatbush and Midwood (CD14),2019,1/1/19,53.542625,,Flatbush and Midwood,40.6319,-73.96150535216637
817085,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,314,Flatbush and Midwood (CD14),2010,1/1/10,47.473032,,Flatbush and Midwood,40.6319,-73.96150535216637
817048,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,207,Kingsbridge Heights and Bedford (CD7),2019,1/1/19,62.633578,,Kingsbridge Heights and Bedford,40.872656500000005,-73.88537620931126
177244,365,Fine particles (PM 2.5),Mean,ppb,UHF42,304,Upper West Side,Winter 2010-11,12/1/10,14.37,,Upper West Side,40.78891752489024,-73.97505990095844
178588,365,Fine particles (PM 2.5),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2013,12/1/12,10.35,,Upper West Side,40.78891752489024,-73.97505990095844
177790,365,Fine particles (PM 2.5),Mean,ppb,UHF42,304,Upper West Side,Summer 2009,6/1/09,12.13,,Upper West Side,40.78891752489024,-73.97505990095844
742227,365,Fine particles (PM 2.5),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2021,1/1/21,6.799980284,,Upper West Side,40.78891752489024,-73.97505990095844
742447,365,Fine particles (PM 2.5),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2020-21,12/1/20,6.485340479,,Kingsbridge Heights and Bedford,40.872656500000005,-73.88537620931126
169356,365,Fine particles (PM 2.5),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2010,6/1/10,12.23,,Kingsbridge Heights and Bedford,40.872656500000005,-73.88537620931126
169415,365,Fine particles (PM 2.5),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2011,6/1/11,11.72,,Kingsbridge Heights and Bedford,40.872656500000005,-73.88537620931126
169403,365,Fine particles (PM 2.5),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2011,6/1/11,12.46,,Upper West Side,40.78891752489024,-73.97505990095844
169344,365,Fine particles (PM 2.5),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2010,6/1/10,13.02,,Upper West Side,40.78891752489024,-73.97505990095844
742411,365,Fine particles (PM 2.5),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2020-21,12/1/20,6.835727638,,Upper West Side,40.78891752489024,-73.97505990095844
816924,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,5,Staten Island,2019,1/1/19,20.997978,,Staten Island,40.568369,-74.09966394289293
816988,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2019,1/1/19,74.094872,,Bayside - Little Neck,,
816987,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2010,1/1/10,80.982533,,Bayside - Little Neck,,
154497,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,414,Rockaway and Broad Channel (CD14),2005,1/1/05,0.517741,,Rockaway and Broad Channel,40.590225,-73.79470850859974
154479,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,314,Flatbush and Midwood (CD14),2005,1/1/05,2.810021,,Flatbush and Midwood,40.6319,-73.96150535216637
151729,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,204,East New York,2005,1/1/05,6.3905,,East New York,40.66756843129575,-73.87902610438496
827873,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2017-2019,1/1/17,50.0,,Pelham - Throgs Neck,40.83240102038006,-73.84972267203008
827911,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2017-2019,1/1/17,10.0,,South Beach - Tottenville,,
131308,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,1/1/05,16.3,,South Beach - Tottenville,,
131277,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2005-2007,1/1/05,86.4,,East New York,40.66756843129575,-73.87902610438496
827887,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2017-2019,1/1/17,71.0,,Williamsburg - Bushwick,40.699188862272806,-73.93189987480699
742448,365,Fine particles (PM 2.5),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2021,6/1/21,8.715545948,,Kingsbridge Heights and Bedford,40.872656500000005,-73.88537620931126
169474,365,Fine particles (PM 2.5),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,6/1/12,10.62,,Kingsbridge Heights and Bedford,40.872656500000005,-73.88537620931126
169533,365,Fine particles (PM 2.5),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2013,6/1/13,10.56,,Kingsbridge Heights and Bedford,40.872656500000005,-73.88537620931126
169462,365,Fine particles (PM 2.5),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2012,6/1/12,11.44,,Upper West Side,40.78891752489024,-73.97505990095844
169521,365,Fine particles (PM 2.5),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2013,6/1/13,11.38,,Upper West Side,40.78891752489024,-73.97505990095844
